Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Product_ID,Product,Amount_INR,Channel,Branch_Name,State,RM_Name,Status,Narration,GST_INR,Processing_Fee_INR,Net_Amount_INR
TXN5846629,CUST84873,30-08-2022,Penalty Charge,PRD0009,Savings Account,Rs.3442151.91,Mobile App,  West Zone,Odisha,kavitha subramanian,Pending,Penalty Charge - Savings Account - Mar 2025,619587.34,198.62,2822365.95
TXN3004982,CUST69198,02-11-2016,CASH WITHDRAWAL,PRD0013,insurance,2084420.18,Internet Banking,SOUTH ZONE,Punjab,Priya Nair,Failed,Cash Withdrawal - Insurance - Nov 2016,375195.63,Rs.368.32,Rs.1708856.23
TXN9647277,CUST88561,05-06-2017,interest credit,PRD0005,Education Loan,2679636.18,MOBILE APP,South Zone,Uttar Pradesh,Aarav Rao,Under Review,Interest Credit - Education Loan - Jul 2017,482334.51,46.38,2197255.29
TXN2075235,CUST68837,07-08-2025,Interest Credit,PRD0014,OD Facility,4443107.99,atm,North Zone,Tamil Nadu,Nitin Joshi,Under Review,Interest Credit - OD Facility - Aug 2025,0,398.84,4442709.15
TXN6961256,CUST48780,18-Nov-20,Credit,PRD0014,OD Facility,833213.52,POS,Central Zone,Kerala,Rajesh Sharma,failed,Credit - OD Facility - Nov 2020,149978.43,177.02,683058.07
TXN9213888,CUST14555,25-04-2023,IMPS,PRD0004,Gold Loan,4419601.21,Phone Banking,West Zone,Delhi,Ramesh Yadav,Under Review,IMPS - Gold Loan - Apr 2023,0,171.08,4419430.13
TXN1536392,CUST79932,15-Nov-23,upi,PRD0008,credit card,2615910.38,ATM,North Zone,ANDHRA PRADESH,Sunita Rao,Under Review,UPI - Credit Card - Nov 2023,0,303.84,2144742.67
TXN2438761,CUST52413,01-Feb-23,  RTGS,PRD0012,Mutual Fund,399763.89,Branch,East Zone,Andhra Pradesh,Nitin Joshi,Under Review,RTGS - Mutual Fund - Feb 2023,71957.5,396.36,327410.03
TXN3596819,CUST57131,31-01-2012,cash withdrawal,PRD0009,Savings Account,4403854.21,NEFT/RTGS,West Zone,Delhi,Anita Bose,SUCCESS,Cash Withdrawal - Savings Account - Jan 2012,792693.76,393.79,3610766.66
TXN9280327,CUST17887,26-Jul-20,Loan Disbursal,PRD0006,BUSINESS LOAN,3301097.47,POS,North Zone,Uttar Pradesh,Deepa Krishnan,completed,Loan Disbursal - Business Loan - Jul 2020,594197.54,268.92,2706631.01
TXN9852910,CUST89761,18-08-2013,cash deposit,PRD0004,Gold Loan,2322651.07,Mobile App,Central Zone,Delhi,Ramesh Yadav,Completed,Cash Deposit - Gold Loan - Aug 2013,0,483.56,2322167.51
TXN4714383,CUST76787,03-Nov-19,EMI Payment,PRD0006,Business Loan,4726568.32,Mobile App,East Zone,Andhra Pradesh,Meena Iyer,Pending,EMI Payment - Business Loan - Nov 2019,Rs.850782.3,266.52,3875519.5
TXN8946040,CUST62989,31-Dec-14,Transfer,PRD0017,Auto Loan,2400946.73,ATM,West Zone,Andhra Pradesh,Amit Patel,Under Review,Transfer - Auto Loan - Dec 2014,432170.41,424.52,1968351.8
TXN6985503,CUST26547,01-03-2024,LOAN DISBURSAL,PRD0001,Home Loan,3111233.53,pos,North Zone,West Bengal,Rohan Iyer,Reversed,Loan Disbursal - Home Loan - Nov 2022,560022.04,344.42,2550867.07
TXN7502391,CUST61697,13-Oct-19,EMI Payment,PRD0009,Savings Account,236886.75,POS,south zone,Telangana,mohan das,Completed,EMI Payment - Savings Account - Oct 2019,42639.61,152,236886.75
TXN1706957,CUST41925,06-03-2012,IMPS,PRD0005,Education Loan,1451376.79,Branch,Central Zone,Andhra Pradesh,Rohan Pillai,Reversed,IMPS - Education Loan - May 2020,261247.82,282.2,1189846.77
TXN7292522,CUST50378,06-05-2017,RTGS,PRD0004,Gold Loan,3194665.74,POS,East Zone,Andhra Pradesh,Amit Patel,Reversed,RTGS - Gold Loan - Aug 2021,575039.83,296.59,2619329.32
TXN6383390,CUST98488,25-06-2020,neft,PRD0003,  Auto Loan,2928342.85,  Phone Banking,Central Zone,Haryana,Mohan Das,Under Review,NEFT - Recurring Deposit - Sep 2017,0,118.49,2928224.36
TXN8645540,CUST63093,09-04-2021,interest credit,PRD0013,Insurance,1447356.79,Mobile App,Central Zone,tamil nadu,Rajesh Sharma,Under Review,Interest Credit - Insurance - May 2018,260524.22,418.61,1186413.96
TXN6989565,CUST46915,24-04-2014,emi payment,PRD0013,Insurance,3145077.67,NEFT/RTGS,West Zone,Telangana,Arun Mehta,Reversed,EMI Payment - Insurance - Apr 2014,0,60.61,3145017.06
TXN4002161,CUST27389,07-11-2013,Cash Withdrawal,PRD0007,Loan Against Property,349622.35,INTERNET BANKING,North Zone,Madhya Pradesh,vijay kumar,Pending,Cash Withdrawal - Loan Against Property - Jun 2015,62932.02,1.37,286688.96
TXN6174796,CUST70036,15-03-2024,  EMI Payment,PRD0007,loan against property,Rs.2143763.98,Mobile App,Central Zone,Tamil Nadu,Amit Patel,Reversed,IMPS - Loan Against Property - Mar 2024,0,179.5,2143584.48
TXN9076957,CUST69566,13-08-2020,  Credit,PRD0009,SAVINGS ACCOUNT,1521888.2,ATM,West Zone,RAJASTHAN,Anita Bose,failed,Credit - Savings Account - Aug 2020,0,324.59,1521563.61
TXN5097355,CUST78116,10-02-2015,RTGS,PRD0009,Savings Account,2839369.94,Branch,West Zone,Rajasthan,Nitin Joshi,Under Review,RTGS - Savings Account - Oct 2011,511086.59,408.62,2327874.73
TXN8099132,CUST31337,11-11-2024,PENALTY CHARGE,PRD0012,Mutual Fund,587760.04,Internet Banking,NORTH ZONE,  Maharashtra,  Nitin Joshi,Completed,Penalty Charge - Mutual Fund - Aug 2015,0,144.66,481818.57
TXN8710575,CUST12050,28-08-2022,UPI,PRD0007,Loan Against Property,4810897.68,NEFT/RTGS,East Zone,Kerala,Sunita Rao,Failed,UPI - Loan Against Property - Aug 2022,0,354.55,4810543.13
TXN6883878,CUST58140,04-11-2010,UPI,PRD0010,Fixed Deposit,2350994.46,Branch,Central Zone,Andhra Pradesh,Ramesh Yadav,Completed,UPI - Fixed Deposit - Nov 2010,423179,Rs.331.88,1927483.58
TXN4855658,CUST61964,08-05-2025,upi,PRD0013,insurance,3144992.96,Phone Banking,West Zone,Haryana,Nitin Joshi,Pending,UPI - Insurance - May 2025,566098.73,56.69,2578837.54
TXN9841891,CUST34673,13-11-2014,LOAN DISBURSAL,PRD0004,Gold Loan,4399289.72,Mobile App,South Zone,Punjab,sunita rao,Failed,Loan Disbursal - Gold Loan - Nov 2014,791872.15,72.69,3607344.88
TXN2763423,CUST30730,03-06-2024,UPI,PRD0004,  Gold Loan,4179414.43,NEFT/RTGS,West Zone,Haryana,Kavitha Subramanian,Under Review,UPI - Gold Loan - Dec 2017,Rs.0,477.74,4178936.69
TXN1206663,CUST49703,11-10-2017,EMI Payment,PRD0011,recurring deposit,1999540.91,POS,central zone,Kerala,Deepa Krishnan,Pending,EMI Payment - Recurring Deposit - Oct 2017,359917.36,258.15,1639365.4
TXN6501088,CUST23159,30-07-2015,Cash Deposit,PRD0001,Home Loan,2774195.5,Phone Banking,North Zone,Rajasthan,Nitin Joshi,Under Review,Cash Deposit - Home Loan - Jul 2015,0,265.08,2773930.42
TXN1608730,CUST91167,18-02-2014,NEFT,PRD0009,Savings Account,4964524.68,mobile app,Central Zone,Rajasthan,SANJAY GUPTA,Under Review,NEFT - Savings Account - Feb 2014,0,423.96,4964100.72
TXN6446885,CUST89098,08-Jan-19,Loan Disbursal,PRD0017,Auto Loan,3761472.28,ATM,Central Zone,RAJASTHAN,Lalita Devi,Completed,Loan Disbursal - Auto Loan - Jan 2019,0,347.59,3084059.68
TXN2205715,CUST60407,18-10-2022,Interest Credit,PRD0006,Business Loan,4614858.66,Branch,West Zone,Karnataka,Ramesh Yadav,Reversed,Interest Credit - Business Loan - Oct 2022,0,69.09,4614789.57
TXN6029412,CUST51151,29-09-2013,Interest Credit,PRD0010,Fixed Deposit,Rs.1028205.4,ATM,East Zone,Kerala,Arun Mehta,Failed,Interest Credit - Fixed Deposit - Sep 2013,0,120.26,3012254.86
TXN1455991,CUST25461,06-06-2025,RTGS,PRD0012,Mutual Fund,4054358.75,Internet Banking,East Zone,andhra pradesh,Arun Mehta,Under Review,RTGS - Mutual Fund - Jun 2025,0,482.44,4053876.31
TXN5477911,CUST86957,27-Jan-20,debit,PRD0007,loan against property,Rs.1028205.4,POS,Central Zone,Madhya Pradesh,Anita Bose,Failed,Debit - Loan Against Property - Jan 2020,552600.3,451.14,2516950.25
TXN8375965,CUST17355,29-09-2024,RTGS,PRD0013,Insurance,3739110.25,POS,  West Zone,Punjab,Ramesh Yadav,Under Review,RTGS - Insurance - Sep 2024,673039.84,239.56,3065830.85
TXN4954862,CUST58931,05-06-2020,Cash Deposit,PRD0014,OD Facility,999568.23,internet banking,East Zone,Andhra Pradesh,Vijay Kumar,SUCCESS,Cash Deposit - OD Facility - Jun 2020,179922.28,367.88,819278.07
TXN7841405,CUST70810,25-07-2016,transfer,PRD0005,Education Loan,4051152.55,ATM,Central Zone,GUJARAT,nitin joshi,Reversed,Transfer - Education Loan - Jul 2016,0,194.07,4050958.48
TXN7775266,CUST93472,03-11-2023,NEFT,PRD0013,Insurance,244078.89,BRANCH,  Central Zone,Maharashtra,Rajesh Sharma,Under Review,Transfer - Insurance - Mar 2023,43934.2,335.98,199808.71
TXN1150838,CUST13109,26-01-2022,  Loan Disbursal,PRD0008,Credit Card,709962.32,NEFT/RTGS,SOUTH ZONE,Tamil Nadu,MOHAN DAS,Pending,Loan Disbursal - Credit Card - Feb 2018,127793.22,284.52,581884.58
TXN6398998,CUST77552,17-Mar-19,NEFT,PRD0004,Gold Loan,3811873.14,  Phone Banking,central zone,delhi,Ramesh Yadav,Failed,NEFT - Gold Loan - Mar 2019,0,195.39,3125540.58
TXN3791335,CUST12933,24-Feb-19,Loan Disbursal,PRD0009,Savings Account,2267885.85,Internet Banking,north zone,Gujarat,Priya Nair,Pending,Loan Disbursal - Savings Account - Feb 2019,0,113.24,2267772.61
TXN3453244,CUST63093,04-11-2012,Transfer,PRD0011,Recurring Deposit,4149916.34,branch,South Zone,HARYANA,Ramesh Yadav,Pending,Transfer - Recurring Deposit - Apr 2012,746984.94,455.09,3402476.31
TXN5251480,CUST34896,02-02-2022,Credit,PRD0001,Home Loan,2012142.65,  NEFT/RTGS,East Zone,Madhya Pradesh,Kavitha Subramanian,Under Review,Credit - Home Loan - Feb 2022,0,168.25,1649788.72
TXN3777209,CUST47416,06-Jan-12,RTGS,PRD0001,HOME LOAN,2444511.57,Internet Banking,South Zone,Haryana,Nitin Joshi,Completed,RTGS - Home Loan - Jan 2012,0,216.6,2004282.89
TXN6727249,CUST20357,31-10-2013,CREDIT,PRD0004,Gold Loan,3662390.36,POS,South Zone,Haryana,lalita devi,Completed,Interest Credit - Gold Loan - Oct 2013,0,27.52,Rs.3662362.84
TXN5882540,CUST87303,31-10-2015,IMPS,PRD0004,Gold Loan,1132191.93,  NEFT/RTGS,Central Zone,rajasthan,Amit Patel,Pending,IMPS - Gold Loan - Aug 2010,203794.55,261.11,928136.27
TXN2765955,CUST29162,14-06-2023,UPI,PRD0017,Auto Loan,2003480.26,Mobile App,East Zone,gujarat,Rajesh Sharma,Completed,UPI - Auto Loan - Jun 2023,360626.45,138.25,1642715.56
TXN6531723,CUST27428,30-03-2019,Credit,PRD0014,OD Facility,3153191.94,NEFT/RTGS,EAST ZONE,West Bengal,Deepa Krishnan,Under Review,Credit - OD Facility - Mar 2019,0,476.34,3152715.6
TXN3655155,CUST12933,24-10-2025,Cash Withdrawal,PRD0013,Insurance,31810.37,Branch,Central Zone,West Bengal,sanjay gupta,Reversed,Cash Withdrawal - Insurance - Oct 2025,5725.87,90.37,25994.13
TXN3660196,CUST17887,29-04-2018,RTGS,PRD0005,Education Loan,1048567.26,ATM,North Zone,  Kerala,Amit Patel,Failed,RTGS - Education Loan - Apr 2018,0,258.04,1048309.22
TXN7566087,CUST44825,27-09-2020,CASH DEPOSIT,PRD0014,od facility,4735639.17,Branch,South Zone,West Bengal,Anita Bose,Reversed,Cash Deposit - OD Facility - Sep 2020,0,38.23,4735600.94
TXN4859719,CUST44825,27-Sep-20,Cash Deposit,PRD0014,OD Facility,4735639.17,Branch,South Zone,West Bengal,Anita Bose,Completed,Cash Deposit - OD Facility - Sep 2020,0,38.23,4735600.94
TXN1175953,CUST51116,12-Apr-22,Cash Withdrawal,PRD0010,Fixed Deposit,3291979.6,ATM,South Zone,Karnataka,Priya Nair,Pending,UPI - Fixed Deposit - Apr 2022,0,Rs.158.66,Rs.2699264.61
TXN6716809,CUST90117,31-08-2013,NEFT,PRD0001,Home Loan,3037596.98,POS,  South Zone,  Haryana,sanjay gupta,Reversed,NEFT - Home Loan - Aug 2013,546767.46,Rs.376.11,2490453.41
TXN2785481,CUST43357,18-04-2018,EMI Payment,PRD0009,Savings Account,122346.3,INTERNET BANKING,North Zone,Haryana,Rajesh Sharma,Pending,EMI Payment - Savings Account - May 2012,22022.33,384.76,99939.21
TXN3148099,CUST60079,06-11-2018,Transfer,PRD0001,Home Loan,3817581.87,POS,East Zone,Uttar Pradesh,Priya Nair,Failed,Transfer - Home Loan - Mar 2022,0,41.32,3817540.55
TXN9793962,CUST88956,05-Apr-14,IMPS,PRD0008,CREDIT CARD,684943.77,MOBILE APP,North Zone,Gujarat,nitin joshi,Under Review,IMPS - Credit Card - Apr 2014,123289.88,216.69,561437.2
TXN5604729,CUST19952,31-Jan-24,Loan Disbursal,PRD0011,Recurring Deposit,2629210.03,Mobile App,West Zone,Madhya Pradesh,Mohan Das,Completed,RTGS - Recurring Deposit - Jan 2024,0,492.75,2628717.28
TXN8024233,CUST45989,22-06-2015,Penalty Charge,PRD0003,  Auto Loan,517770.85,POS,west zone,Andhra Pradesh,Nitin Joshi,Failed,Penalty Charge - OD Facility - Jun 2015,0,361.01,517409.84
TXN9232050,CUST76115,21-12-2011,Transfer,PRD0004,Gold Loan,4325114.45,NEFT/RTGS,North Zone,Karnataka,Arun Mehta,SUCCESS,Transfer - Gold Loan - Dec 2011,0,365.94,4324748.51
TXN4571118,CUST97755,28-09-2018,transfer,PRD0002,Personal Loan,3707596.04,mobile app,Central Zone,Rajasthan,Ananya Das,Reversed,Transfer - Personal Loan - Sep 2018,667367.29,355.65,3039873.1
TXN4746124,CUST51032,30-03-2015,Transfer,PRD0005,Education Loan,2758652.26,Branch,North Zone,Odisha,  Arun Mehta,Pending,Transfer - Education Loan - Dec 2016,0,410.72,2758241.54
TXN5719567,CUST30730,03-06-2024,IMPS,PRD0017,Auto Loan,2335593.62,POS,East Zone,Rajasthan,Ramesh Yadav,Reversed,IMPS - Auto Loan - May 2019,420406.85,138.05,1915048.72
TXN1365747,CUST81732,05-12-2015,NEFT,PRD0002,Personal Loan,1060666,Mobile App,east zone,delhi,lalita devi,Completed,NEFT - Personal Loan - May 2015,190919.88,369.57,Rs.869376.55
TXN1187799,CUST64415,11-11-2024,interest credit,PRD0002,Personal Loan,1680488.34,POS,North Zone,delhi,priya nair,Reversed,Interest Credit - Personal Loan - Jan 2025,0,0,1680440.05
TXN1710985,CUST91490,15-Apr-14,Credit,PRD0011,RECURRING DEPOSIT,2914801.76,Internet Banking,south zone,MADHYA PRADESH,Meena Iyer,Under Review,Credit - Recurring Deposit - Apr 2014,524664.32,51.72,2390085.72
TXN1557090,CUST64415,11-08-2022,Debit,PRD0002,Personal Loan,4101731.61,  Internet Banking,East Zone,West Bengal,Rajesh Sharma,Completed,Debit - Personal Loan - Aug 2022,738311.69,393.92,3363026
TXN4492924,CUST87165,19-Feb-13,DEBIT,PRD0013,Insurance,1868269.56,neft/rtgs,North Zone,Kerala,Lalita Devi,Under Review,Debit - Insurance - Feb 2013,336288.52,87.61,1531893.43
TXN7224289,CUST39355,09-05-2023,Penalty Charge,PRD0017,Auto Loan,3479802.35,internet banking,EAST ZONE,  Odisha,Arun Mehta,Pending,Penalty Charge - Auto Loan - Aug 2019,Rs.0,203.23,3479599.12
TXN4523676,CUST80972,09-05-2023,Penalty Charge,PRD0004,Gold Loan,1628788.95,  ATM,east zone,Rajasthan,Priya Nair,Pending,Penalty Charge - Gold Loan - Feb 2022,0,62.19,1628726.76
TXN3977009,CUST23614,09-Oct-12,EMI PAYMENT,PRD0011,Recurring Deposit,3266333.5,Phone Banking,East Zone,Tamil Nadu,Priya Nair,Pending,EMI Payment - Recurring Deposit - Oct 2012,587940.03,389.52,Rs.2678003.95
TXN6774311,CUST83716,13-Mar-24,Debit,PRD0003,  Auto Loan,3066986.19,Internet Banking,West Zone,odisha,Rajesh Sharma,Pending,Debit - Gold Loan - Mar 2024,552057.51,276.51,2514652.17
TXN9435225,CUST74174,23-01-2022,Cash Deposit,PRD0010,Fixed Deposit,4487675.71,NEFT/RTGS,west zone,Madhya Pradesh,Vijay Kumar,Reversed,Cash Deposit - Fixed Deposit - Jan 2022,807781.63,40.14,3679853.94
TXN6876376,CUST83716,05-08-2013,NEFT,PRD0013,Insurance,4292638.31,MOBILE APP,North Zone,West Bengal,LALITA DEVI,Completed,NEFT - Insurance - May 2013,0,465.02,4292173.29
TXN1437496,CUST78740,08-06-2021,NEFT,PRD0005,Education Loan,4257738.07,Phone Banking,NORTH ZONE,Andhra Pradesh,sanjay gupta,Completed,NEFT - Education Loan - Jun 2021,0,408.25,4257329.82
TXN6006926,CUST23751,04-Mar-16,Penalty Charge,PRD0005,Education Loan,2200729.5,Branch,Central Zone,Madhya Pradesh,mohan das,Failed,Penalty Charge - Education Loan - Mar 2016,0,156.67,2200572.83
TXN5428442,CUST83872,09-07-2016,Debit,PRD0017,Auto Loan,2670500.6,Phone Banking,South Zone,Karnataka,Sanjay Gupta,Reversed,Debit - Auto Loan - Jul 2016,480690.11,21.6,2189788.89
TXN8233881,CUST76935,23-11-2022,Cash Deposit,PRD0017,Auto Loan,4741209.08,ATM,central zone,Kerala,deepa krishnan,Reversed,Cash Deposit - Auto Loan - Nov 2022,853417.63,335.34,3887456.11
TXN3418332,CUST82089,07-Jan-10,Penalty Charge,PRD0013,insurance,98650.92,POS,Central Zone,Maharashtra,Mohan Das,Reversed,Penalty Charge - Insurance - Jan 2010,17757.17,400.69,80493.06
TXN2691686,CUST58140,20-09-2011,Transfer,PRD0017,Auto Loan,Rs.2144001.96,INTERNET BANKING,North Zone,Madhya Pradesh,Rajesh Sharma,Pending,Transfer - Auto Loan - Sep 2011,0,464.13,2143537.83
TXN2374208,CUST64396,17-09-2016,Debit,PRD0017,AUTO LOAN,2361882.65,  NEFT/RTGS,North Zone,Maharashtra,Amit Patel,completed,Debit - Auto Loan - Mar 2020,0,117.72,1936626.05
TXN2749984,CUST58705,26-07-2014,IMPS,PRD0009,savings account,3241066.84,Branch,North Zone,Haryana,VIJAY KUMAR,failed,IMPS - Savings Account - Jul 2014,583392.03,0,2657587.46
TXN4895665,CUST32273,12-02-2014,Cash Deposit,PRD0007,LOAN AGAINST PROPERTY,3446320.36,NEFT/RTGS,north zone,TAMIL NADU,Meena Iyer,Pending,Cash Deposit - Loan Against Property - Feb 2014,620337.66,287.78,2825694.92
TXN4407235,CUST46935,10-06-2025,Cash Deposit,PRD0013,Insurance,4424715.62,Phone Banking,West Zone,Gujarat,  Ramesh Yadav,Under Review,Cash Deposit - Insurance - Jun 2015,796448.81,4.79,3628262.02
TXN7757132,CUST29356,23-12-2017,IMPS,PRD0008,Credit Card,1689421.67,Internet Banking,East Zone,Tamil Nadu,Ramesh Yadav,Completed,IMPS - Credit Card - Dec 2017,0,230.26,1689191.41
TXN2941247,CUST59689,27-11-2020,Transfer,PRD0005,EDUCATION LOAN,2798194.51,Mobile App,East Zone,Odisha,Nitin Joshi,Pending,Transfer - Education Loan - Nov 2020,0,277.52,2797916.99
TXN5198924,CUST41696,09-01-2020,upi,PRD0004,GOLD LOAN,759429.48,Mobile App,South Zone,  Haryana,Meena Iyer,Under Review,UPI - Gold Loan - Jan 2020,0,255.02,759174.46
TXN6943075,CUST87303,31-10-2015,Transfer,PRD0007,Loan Against Property,Rs.1028205.4,Mobile App,East Zone,Telangana,LALITA DEVI,Failed,Transfer - Loan Against Property - Sep 2018,0,330.09,1986161.7
TXN5802162,CUST58931,14-01-2016,NEFT,PRD0009,Savings Account,4503352.45,ATM,West Zone,Odisha,Nitin Joshi,Failed,NEFT - Savings Account - Jan 2016,810603.44,280.84,3692468.17
TXN5716811,CUST89098,21-11-2021,Penalty Charge,PRD0004,Gold Loan,1929832.8,Phone Banking,south zone,karnataka,arun mehta,Completed,Penalty Charge - Gold Loan - Nov 2021,0,0,Rs.1929793.38
TXN2437515,CUST45501,16-02-2014,emi payment,PRD0013,Insurance,879553.72,branch,West Zone,Telangana,  Anita Bose,Reversed,EMI Payment - Insurance - Feb 2014,158319.67,342.22,720891.83
TXN8957515,CUST60079,07-12-2025,Cash Deposit,PRD0011,Recurring Deposit,3638307.41,Branch,South Zone,KERALA,Sanjay Gupta,SUCCESS,Cash Deposit - Recurring Deposit - Dec 2025,Rs.654895.33,151.94,2983260.14
TXN2786428,CUST31093,10-07-2022,Penalty Charge,PRD0009,Savings Account,3873538.84,Internet Banking,South Zone,Kerala,RAMESH YADAV,Pending,Penalty Charge - Savings Account - Jul 2022,0,486.92,3873051.92
TXN5595675,CUST93634,16-05-2011,UPI,PRD0007,Loan Against Property,1440981.83,Branch,north zone,Haryana,anita bose,Pending,UPI - Loan Against Property - Dec 2020,0,57.02,1440924.81
TXN1111394,CUST84455,29-02-2020,Interest Credit,PRD0011,Recurring Deposit,544097.42,phone banking,  North Zone,Madhya Pradesh,Meena Iyer,SUCCESS,Interest Credit - Recurring Deposit - Mar 2020,0,180.56,543916.86
TXN9025787,CUST84455,29-02-2020,Interest Credit,PRD0011,Recurring Deposit,544097.42,Phone Banking,North Zone,Madhya Pradesh,Meena Iyer,Completed,Interest Credit - Recurring Deposit - Mar 2020,0,180.56,543916.86
TXN3445593,CUST90868,05-07-2018,Cash Withdrawal,PRD0004,Gold Loan,2861789.93,Mobile App,south zone,Karnataka,ramesh yadav,Reversed,Cash Withdrawal - Gold Loan - May 2018,0,209.55,2861580.38
TXN4577667,CUST26961,13-06-2012,Loan Disbursal,PRD0005,Education Loan,3410801.16,phone banking,Central Zone,ANDHRA PRADESH,Deepa Krishnan,Failed,Credit - Education Loan - Jun 2012,613944.21,264.94,2796592.01
TXN1681743,CUST86957,02-08-2012,NEFT,PRD0011,Recurring Deposit,4788982.21,POS,North Zone,andhra pradesh,Kavitha Subramanian,Under Review,NEFT - Recurring Deposit - Aug 2012,Rs.0,387.83,Rs.4788594.38
TXN4070299,CUST27295,11-10-2024,loan disbursal,PRD0008,Credit Card,574880.69,INTERNET BANKING,East Zone,Karnataka,Mohan Das,Pending,Loan Disbursal - Credit Card - Oct 2024,103478.52,0.49,471401.68
TXN5059191,CUST27295,11-10-2024,Loan Disbursal,PRD0008,Credit Card,574880.69,Internet Banking,East Zone,Karnataka,Mohan Das,Completed,Loan Disbursal - Credit Card - Oct 2024,103478.52,0.49,471401.68
TXN8359854,CUST63093,09-04-2021,  Interest Credit,PRD0009,Savings Account,Rs.2680530.0,neft/rtgs,CENTRAL ZONE,KARNATAKA,Lalita Devi,Pending,Interest Credit - Savings Account - Aug 2015,0,474.32,2680055.68
TXN6673055,CUST84393,04-08-2014,IMPS,PRD0012,Mutual Fund,4051979.8,INTERNET BANKING,North Zone,Punjab,amit patel,Reversed,IMPS - Mutual Fund - Aug 2014,729356.36,165.52,3322457.92
TXN9486285,CUST95235,08-04-2020,RTGS,PRD0011,Recurring Deposit,4328070.94,Internet Banking,South Zone,West Bengal,Amit Patel,Completed,RTGS - Recurring Deposit - Apr 2020,0,21.3,3548996.87
TXN7387250,CUST47594,09-05-2023,IMPS,PRD0017,Auto Loan,3030143.04,POS,South Zone,Karnataka,nitin joshi,Pending,IMPS - Auto Loan - Aug 2018,545425.75,160.14,2484557.15
TXN6639439,CUST23751,27-Aug-15,Loan Disbursal,PRD0007,loan against property,3071219.33,NEFT/RTGS,East Zone,HARYANA,Ramesh Yadav,Pending,Loan Disbursal - Loan Against Property - Aug 2015,552819.48,90.38,2518309.47
TXN3436508,CUST17887,05-02-2023,LOAN DISBURSAL,PRD0006,  Business Loan,4388368,  Mobile App,  South Zone,Odisha,Deepa Krishnan,Pending,Loan Disbursal - Business Loan - Feb 2023,789906.24,341.4,3598120.36
TXN7192186,CUST27840,18-03-2012,IMPS,PRD0009,Savings Account,4001753.27,ATM,SOUTH ZONE,PUNJAB,Arun Mehta,Completed,Cash Deposit - Savings Account - Jan 2013,720315.59,407.74,3281029.94
TXN2815916,CUST45501,22-08-2025,Credit,PRD0012,Mutual Fund,1679874.67,NEFT/RTGS,east zone,Andhra Pradesh,priya nair,Reversed,Credit - Mutual Fund - Jun 2014,302377.44,481.6,1377015.63
TXN1160809,CUST31534,27-11-2015,EMI Payment,PRD0011,Recurring Deposit,1008654.1,Phone Banking,East Zone,Madhya Pradesh,Arun Mehta,Reversed,EMI Payment - Recurring Deposit - Nov 2015,0,9.47,1008644.63
